"county","year","cohort","treated","age","female","region","ssb_oz"
4,2011,2017,0,35.4839683666171,1,"Northeast",13.0817328952078
5,2011,2017,0,52.3385431001555,1,"South",8.12450118556925
6,2011,0,0,51.6842409902499,0,"West",7.36382323307884
7,2011,2015,0,25.9207928164751,0,"West",11.4529811635045
8,2011,2013,0,33.2953510888868,0,"South",12.7281464558891
9,2011,2015,0,46.8982466318649,0,"South",9.53488778352463
10,2011,2017,0,68.8732718913365,1,"South",10.5479651143597
11,2011,2013,0,43.5027546123341,1,"Midwest",8.13436895582686
12,2011,2015,0,32.716367566035,0,"South",8.27767292266282
13,2011,2017,0,56.6204325791671,0,"Midwest",3.46657373693818
14,2011,0,0,48.4373490165742,0,"South",9.94896261990104
15,2011,0,0,40.0664014022052,0,"West",10.6854006724011
16,2011,2017,0,18,0,"South",16.2247515219624
17,2011,2013,0,24.7961064373756,0,"Northeast",14.0622084067635
18,2011,0,0,42.7349075692233,1,"West",12.9424408792514
19,2011,2013,0,45.4432703952076,1,"South",9.751047916199
20,2011,2017,0,42.2943858273072,1,"Northeast",3.96097819314958
21,2011,2017,0,37.3265852854225,0,"South",14.3301475700355
22,2011,2017,0,25.7334003060196,1,"Midwest",10.4842407662372
23,2011,2013,0,34.8158074241927,0,"Midwest",10.8572965305951
24,2011,0,0,45.4066528296912,0,"Midwest",5.61476965868431
25,2011,2013,0,52.5238804388905,0,"Northeast",12.1975241981726
26,2011,2013,0,36.5629743427009,1,"South",5.75622557145385
27,2011,2015,0,54.7913971399609,0,"Midwest",14.9534948793764
28,2011,2015,0,28.998966467658,1,"West",14.8057988428989
29,2011,2015,0,30.9973285743029,0,"West",13.1548537732896
30,2011,2015,0,39.5272283270957,0,"West",18.329830900816
31,2011,2015,0,45.1920306622652,1,"Midwest",11.9476001792925
32,2011,2013,0,32.6350232779736,0,"Northeast",10.6042508250056
33,2011,2017,0,39.7282842961408,0,"Midwest",9.76213126970513
34,2011,2015,0,35.1527492273326,1,"Northeast",14.5111511885845
35,2011,2017,0,18.0448472083425,1,"Northeast",9.58596846795419
36,2011,0,0,26.6880057330618,1,"West",8.07639933113275
37,2011,0,0,40.6602267486007,0,"West",12.2969451125124
38,2011,0,0,48.3970110895191,0,"West",10.1312641108369
39,2011,2013,0,29.1466357572286,0,"South",12.7501128842798
40,2011,2015,0,37.0311092271552,0,"South",14.3818728126691
1,2012,0,0,48.6398884641366,0,"West",12.8375299943113
2,2012,0,0,48.6584395472658,0,"Northeast",11.9296305721003
3,2012,2013,0,40.3609349062985,0,"Northeast",7.85637604388014
4,2012,2017,0,18,1,"Northeast",7.52582764890614
5,2012,2017,0,68.2337398562486,1,"South",5.90360407248301
6,2012,0,0,27.9772489577149,0,"West",11.8720947345232
7,2012,2015,0,36.8216424640099,1,"West",11.3523479169968
8,2012,2013,0,30.607613402287,0,"South",7.60257461285268
9,2012,2015,0,44.1759051417382,0,"South",16.0988424888399
10,2012,2017,0,34.0004897237075,1,"South",10.2275815628202
11,2012,2013,0,40.5040265428509,0,"Midwest",11.2025086763823
12,2012,2015,0,29.0178077075242,1,"South",6.95993704803728
13,2012,2017,0,31.6880116917244,1,"Midwest",9.3370970106737
14,2012,0,0,18,0,"South",16.0032579866134
15,2012,0,0,46.6190491537917,0,"West",9.42431888654209
16,2012,2017,0,47.7357801588756,1,"South",8.01201752248229
17,2012,2013,0,55.7085816722962,1,"Northeast",10.302727690597
18,2012,0,0,25.9097045977783,1,"West",8.65516908735886
19,2012,2013,0,34.3058159071393,0,"South",8.32461327381971
20,2012,2017,0,40.962834465811,0,"Northeast",9.26467675659559
21,2012,2017,0,31.135376649633,0,"South",12.3528245194758
22,2012,2017,0,39.7321783796961,1,"Midwest",10.2670495348166
23,2012,2013,0,38.3630927911969,1,"Midwest",7.75119978459339
24,2012,0,0,48.1184958992614,1,"Midwest",15.0509498054194
25,2012,2013,0,18,0,"Northeast",10.4165458629435
26,2012,2013,0,28.4229400887035,1,"South",11.9176374506414
27,2012,2015,0,31.6826182071526,1,"Midwest",12.8419105322627
28,2012,2015,0,33.2534504747185,0,"West",15.2351642875181
29,2012,2015,0,20.5172763505157,1,"West",12.1615515351061
30,2012,2015,0,37.8912012200783,1,"West",11.0258944530685
31,2012,2015,0,25.8370635195198,0,"Midwest",9.84317886778291
32,2012,2013,0,29.1685778641471,0,"Northeast",12.2113821416834
33,2012,2017,0,18,0,"Midwest",6.98020461049801
34,2012,2015,0,34.4160170345351,1,"Northeast",9.96805799160114
35,2012,2017,0,47.7946840307223,1,"Northeast",11.3524780588567
36,2012,0,0,48.3578445619448,1,"West",7.16302788736839
37,2012,0,0,18,0,"West",8.00892333665586
38,2012,0,0,28.7716307429717,1,"West",8.58562994732834
39,2012,2013,0,42.3384369109899,0,"South",15.3239465191802
40,2012,2015,0,35.229636546078,0,"South",12.9996714099577
1,2013,0,0,29.9864668132004,0,"West",14.7919631967482
2,2013,0,0,45.9286852246198,0,"Northeast",6.32012602558251
3,2013,2013,1,53.5537123402436,0,"Northeast",9.57392554159287
4,2013,2017,0,29.0319358078691,0,"Northeast",8.5326243671957
5,2013,2017,0,37.0200614889567,0,"South",6.13148245141806
6,2013,0,0,42.9511358637993,1,"West",13.2735199709031
7,2013,2015,0,51.6054990862822,0,"West",9.79285546108829
8,2013,2013,1,34.673254900419,0,"South",13.1069192694967
9,2013,2015,0,41.9348859621733,1,"South",11.0473004699182
10,2013,2017,0,61.9998236451954,0,"South",8.04917054832379
11,2013,2013,1,34.4958454355146,0,"Midwest",10.7210914363079
12,2013,2015,0,52.000606243051,0,"South",18.2702088107336
13,2013,2017,0,40.6557689061335,1,"Midwest",11.8882262308946
14,2013,0,0,23.4164106835196,0,"South",8.75106516414725
15,2013,0,0,18.6893314972682,1,"West",7.59867606140927
16,2013,2017,0,40.4466686667603,1,"South",9.37932524700463
17,2013,2013,1,22.0516129845334,1,"Northeast",10.9607830663067
18,2013,0,0,19.8750120955217,0,"West",17.4715427056703
19,2013,2013,1,55.8170456672995,1,"South",5.18793852213794
20,2013,2017,0,30.4219210086292,0,"Northeast",9.33900104318569
21,2013,2017,0,32.8659311299421,1,"South",11.1977799023534
22,2013,2017,0,35.4282717493334,1,"Midwest",12.0066290118317
23,2013,2013,1,60.7309587151431,1,"Midwest",10.80945721786
24,2013,0,0,25.9874587606501,0,"Midwest",18.0038380307683
25,2013,2013,1,22.6150744024635,0,"Northeast",11.3479061144621
26,2013,2013,1,18,1,"South",8.95427582743148
27,2013,2015,0,44.5260917292526,0,"Midwest",10.9858578010489
28,2013,2015,0,53.846369904442,0,"West",8.01913245240631
29,2013,2015,0,40.8656978252262,0,"West",12.1499338841035
30,2013,2015,0,28.1390278364241,1,"West",7.02055593586315
31,2013,2015,0,38.1601604531606,1,"Midwest",15.2283751257358
32,2013,2013,1,55.6843169780264,0,"Northeast",11.3716070954707
33,2013,2017,0,44.8140022539202,0,"Midwest",11.5406007590716
34,2013,2015,0,18,0,"Northeast",16.9491245266545
35,2013,2017,0,18,0,"Northeast",12.9335543873593
36,2013,0,0,65.1197440796982,1,"West",8.6626047716255
37,2013,0,0,64.0831569824121,1,"West",6.88683102155432
38,2013,0,0,40.9729105975072,0,"West",13.5103520952096
39,2013,2013,1,47.7391989769762,1,"South",10.8809527849227
40,2013,2015,0,43.2171055693453,1,"South",9.02645325568501
1,2014,0,0,30.1381853242916,1,"West",11.0491443170996
2,2014,0,0,42.1074638884902,0,"Northeast",10.0999650281284
3,2014,2013,1,38.3621060263392,1,"Northeast",9.84252311359047
4,2014,2017,0,32.1303262338962,1,"Northeast",9.16608766043825
5,2014,2017,0,42.196153118131,1,"South",9.1936890782905
6,2014,0,0,35.5477118932385,0,"West",10.8896559274529
7,2014,2015,0,73.6605753693127,1,"West",6.04294592712882
8,2014,2013,1,18,0,"South",11.7340758374674
9,2014,2015,0,46.2875262152963,1,"South",4.43737703762308
10,2014,2017,0,35.1341473046928,1,"South",11.5010632423656
11,2014,2013,1,46.8248924405206,0,"Midwest",6.79667633514991
12,2014,2015,0,25.4284144118811,0,"South",15.3639986368542
13,2014,2017,0,66.2455552132001,0,"Midwest",11.9709009761544
14,2014,0,0,41.0075721973916,1,"South",9.66624395850964
15,2014,0,0,59.6571335937406,1,"West",14.0627625485878
16,2014,2017,0,40.9137779663727,0,"South",10.2929466469959
17,2014,2013,1,18,1,"Northeast",10.7439804716609
18,2014,0,0,61.3782493442391,0,"West",13.9558782027376
19,2014,2013,1,25.9028406181511,0,"South",8.69932549821893
20,2014,2017,0,53.8455234165521,1,"Northeast",5.56473869695966
21,2014,2017,0,39.4723708665882,1,"South",13.1281617913154
22,2014,2017,0,19.703626625028,1,"Midwest",14.5023250286704
23,2014,2013,1,46.4532062693748,0,"Midwest",9.95082417633964
24,2014,0,0,41.4568778840178,1,"Midwest",12.3937127306736
25,2014,2013,1,31.5516631055869,1,"Northeast",7.95458637690043
26,2014,2013,1,18,1,"South",9.241363797277
27,2014,2015,0,33.2244139603274,0,"Midwest",14.5689073478055
28,2014,2015,0,44.4469635193228,1,"West",10.7262904531544
29,2014,2015,0,38.1400694817135,1,"West",14.4941172565576
30,2014,2015,0,30.9825581086185,0,"West",14.4625412916012
31,2014,2015,0,56.0612892807187,0,"Midwest",3.14436254999464
32,2014,2013,1,42.2112964866557,0,"Northeast",5.57472552421643
33,2014,2017,0,47.2521355614468,0,"Midwest",6.94417428299561
34,2014,2015,0,40.0895526293646,0,"Northeast",12.5613262199069
35,2014,2017,0,29.6027331860123,0,"Northeast",15.22023657364
36,2014,0,0,36.6824606819823,0,"West",12.4405558936166
37,2014,0,0,49.7716029609541,1,"West",13.6130977341174
38,2014,0,0,36.0091024531498,1,"West",6.51439877893019
39,2014,2013,1,29.0703719486633,1,"South",10.6900845023755
40,2014,2015,0,53.0964709329954,0,"South",10.5261061903231
1,2015,0,0,49.1499643592255,0,"West",9.50953765255169
2,2015,0,0,42.8797553843187,1,"Northeast",10.8223402182118
3,2015,2013,1,68.2015494974022,0,"Northeast",4.97842257441881
4,2015,2017,0,52.8455583522049,0,"Northeast",9.76598366973432
5,2015,2017,0,67.6034487798469,1,"South",14.4946860490437
6,2015,0,0,50.9573696499773,1,"West",5.9269428316158
7,2015,2015,1,46.7303389667767,1,"West",6.26132910192111
8,2015,2013,1,60.6335566650202,0,"South",3.2079931713904
9,2015,2015,1,41.283683309246,1,"South",8.87072837390646
10,2015,2017,0,33.1856955006117,0,"South",11.0290278138737
11,2015,2013,1,55.6138655498373,1,"Midwest",1.37349340488624
12,2015,2015,1,54.3047786303259,1,"South",5.0197272994279
13,2015,2017,0,28.5869747220518,1,"Midwest",9.92629027634891
14,2015,0,0,18,1,"South",10.9092926361076
15,2015,0,0,18,0,"West",18.6912879265655
16,2015,2017,0,31.2410748454245,0,"South",2.97313096032214
17,2015,2013,1,43.5100990434569,0,"Northeast",9.7805173549583
18,2015,0,0,55.1225104553941,0,"West",9.08307298810561
19,2015,2013,1,40.3429072421281,1,"South",5.57823872656131
20,2015,2017,0,38.1242548220862,1,"Northeast",10.3572927194953
21,2015,2017,0,40.0061825324077,0,"South",12.90057609707
22,2015,2017,0,25.3984521704724,0,"Midwest",14.8042830958083
23,2015,2013,1,57.1157631835159,1,"Midwest",7.57533334046195
24,2015,0,0,34.2314892353472,1,"Midwest",10.0704400357163
25,2015,2013,1,37.9515823129554,1,"Northeast",8.38250097094601
26,2015,2013,1,60.6041628226979,1,"South",10.3938727631887
27,2015,2015,1,65.0753546428965,1,"Midwest",9.28045987810303
28,2015,2015,1,18,0,"West",11.945806316855
29,2015,2015,1,40.3466852345058,1,"West",9.77674105007006
30,2015,2015,1,27.1049299032786,1,"West",14.1736373350543
31,2015,2015,1,37.5124153421475,0,"Midwest",14.1986398179813
32,2015,2013,1,18,0,"Northeast",12.1705242222531
33,2015,2017,0,29.5952900114299,0,"Midwest",12.5338685578304
34,2015,2015,1,56.2146023102863,0,"Northeast",10.746944956397
35,2015,2017,0,44.7066782146437,0,"Northeast",11.135196796329
36,2015,0,0,33.7369755622397,1,"West",10.3414070082732
37,2015,0,0,71.5406421901046,0,"West",9.22704561153242
38,2015,0,0,52.3535149309823,0,"West",10.9017222438037
39,2015,2013,1,53.0522417019063,1,"South",5.60960344611148
40,2015,2015,1,38.371669431754,1,"South",4.77681785700824
1,2016,0,0,29.7208827804572,1,"West",10.7756865551228
2,2016,0,0,58.7072566025462,1,"Northeast",11.7745552646
3,2016,2013,1,23.9061661065996,1,"Northeast",5.38263744176504
4,2016,2017,0,38.3148931105956,1,"Northeast",6.25058584095561
5,2016,2017,0,51.8139034554199,0,"South",5.97640160942166
6,2016,0,0,54.8253670865211,1,"West",11.9337582064657
7,2016,2015,1,41.3902389633199,1,"West",7.28182148450393
8,2016,2013,1,43.6759592439354,1,"South",6.60873686577854
9,2016,2015,1,36.9660672257038,0,"South",7.61692395670013
10,2016,2017,0,42.1905160125737,1,"South",4.91122973735005
11,2016,2013,1,48.2429416200001,1,"Midwest",8.60231097865787
12,2016,2015,1,40.2411382325754,0,"South",13.2204084636773
13,2016,2017,0,52.7347213882082,0,"Midwest",10.6847458142366
14,2016,0,0,38.5691174298396,0,"South",13.1462997555969
15,2016,0,0,44.2397794459006,1,"West",7.46167085347005
16,2016,2017,0,35.7186086269936,1,"South",13.5304472130623
17,2016,2013,1,71.5262453260593,1,"Northeast",7.19526901435929
18,2016,0,0,54.0351904871692,0,"West",14.1997189517965
19,2016,2013,1,25.7761310302145,1,"South",4.39313212423938
20,2016,2017,0,21.7449682158579,0,"Northeast",9.55546217640994
21,2016,2017,0,51.4523227726862,0,"South",12.5912126571968
22,2016,2017,0,47.7870064229958,0,"Midwest",10.0974435865371
23,2016,2013,1,44.9015619463435,1,"Midwest",10.3302677671999
24,2016,0,0,66.4618355901455,0,"Midwest",5.65212097213478
25,2016,2013,1,35.2155185334462,0,"Northeast",15.137304389948
26,2016,2013,1,33.348882623442,0,"South",3.69506646673721
27,2016,2015,1,75.2568421675123,0,"Midwest",8.6000682859516
28,2016,2015,1,52.0688706926423,0,"West",17.3783812177697
29,2016,2015,1,26.1901887535783,1,"West",6.13126452228338
30,2016,2015,1,37.4706943239305,0,"West",10.8614260164138
31,2016,2015,1,19.2348269433819,0,"Midwest",10.2181635250335
32,2016,2013,1,32.6736422660939,1,"Northeast",13.2923408397431
33,2016,2017,0,28.0810186969883,1,"Midwest",10.0760504576017
34,2016,2015,1,32.0160672471653,1,"Northeast",5.28684867206023
35,2016,2017,0,44.9315127074566,0,"Northeast",9.80448156207925
36,2016,0,0,32.8012704518536,0,"West",13.604687641353
37,2016,0,0,44.1986570922173,0,"West",10.6190863035391
38,2016,0,0,31.9973546108316,1,"West",8.99797560755536
39,2016,2013,1,27.5941591884622,1,"South",14.2546122066543
40,2016,2015,1,30.6036688079622,0,"South",10.9287145281754
1,2017,0,0,38.0387161487952,0,"West",10.2469874429809
2,2017,0,0,53.7905794370214,1,"Northeast",12.677996284725
3,2017,2013,1,47.3492109352714,0,"Northeast",7.0931157889599
4,2017,2017,1,39.0366966093159,0,"Northeast",9.61877966743061
5,2017,2017,1,73.8729769638209,0,"South",17.0147791957652
6,2017,0,0,40.637301575653,1,"West",7.12168687642485
7,2017,2015,1,29.5505685064679,1,"West",13.6687563626361
8,2017,2013,1,47.4716856277157,1,"South",7.83230368828069
9,2017,2015,1,39.6528316315964,1,"South",9.26189333344423
10,2017,2017,1,47.6527466492832,0,"South",10.5715732759515
11,2017,2013,1,55.3973202767519,1,"Midwest",4.90540695007445
12,2017,2015,1,20.9600550718053,1,"South",14.568854919452
13,2017,2017,1,56.4369524931909,0,"Midwest",0.724998943792304
14,2017,0,0,26.5154688758372,1,"South",13.2135211141244
15,2017,0,0,31.8453450203235,0,"West",9.77858439937024
16,2017,2017,1,24.2436468674646,0,"South",7.86931338024435
17,2017,2013,1,21.1600532431394,0,"Northeast",4.46281958823289
18,2017,0,0,49.8589206323463,0,"West",8.96427129892112
19,2017,2013,1,38.4094196502909,1,"South",5.71080435748993
20,2017,2017,1,47.0227634109871,1,"Northeast",7.93877166154995
21,2017,2017,1,40.9224277531489,0,"South",10.8663959315186
22,2017,2017,1,57.775643110219,1,"Midwest",6.28972602419767
23,2017,2013,1,27.3129436229679,1,"Midwest",12.1026369353541
24,2017,0,0,73.0010131921307,1,"Midwest",5.58805667815553
25,2017,2013,1,33.5000152342657,1,"Northeast",7.35096405118131
26,2017,2013,1,44.9278051384402,0,"South",9.05420231315873
27,2017,2015,1,37.0736313317546,1,"Midwest",-1.10229668197859
28,2017,2015,1,35.11717541175,1,"West",12.8644472074686
29,2017,2015,1,44.0610612669166,0,"West",6.07519302730086
30,2017,2015,1,37.1364179542219,1,"West",6.54533882186831
31,2017,2015,1,26.4887429721691,1,"Midwest",11.8870172516248
32,2017,2013,1,56.8805566461714,0,"Northeast",8.7434510190072
33,2017,2017,1,30.2218682047353,0,"Midwest",6.64375733562504
34,2017,2015,1,35.5320968939756,0,"Northeast",12.1764640382331
35,2017,2017,1,48.201116674873,0,"Northeast",10.3080678859821
36,2017,0,0,55.8739347242074,0,"West",10.8250446656884
37,2017,0,0,44.524309307237,1,"West",12.8409579121532
38,2017,0,0,37.9115517720891,1,"West",11.6944123640278
39,2017,2013,1,42.9066260687754,0,"South",9.7181279657954
40,2017,2015,1,60.1511924478908,1,"South",7.08548806469729
1,2018,0,0,49.5087375432839,1,"West",5.97549182476512
2,2018,0,0,66.1320111372289,1,"Northeast",9.04334549605035
3,2018,2013,1,60.3282527056889,0,"Northeast",9.66611886333988
4,2018,2017,1,29.1278484554361,1,"Northeast",7.59930301854724
5,2018,2017,1,46.3647628619408,0,"South",12.6732623216068
6,2018,0,0,29.6048239214345,0,"West",8.64461277331739
7,2018,2015,1,74.3687324345219,0,"West",10.4531888942901
8,2018,2013,1,57.3248288560733,1,"South",3.82840066321467
9,2018,2015,1,44.7382986487623,1,"South",13.9487560000085
10,2018,2017,1,56.0958834455161,0,"South",5.4862822280429
11,2018,2013,1,52.1778757523849,0,"Midwest",7.46922653822119
12,2018,2015,1,58.4230437530555,0,"South",7.22446249138729
13,2018,2017,1,24.2588482142443,0,"Midwest",8.22907045174293
14,2018,0,0,34.1881911236382,0,"South",12.226107577421
15,2018,0,0,40.4978483495179,1,"West",12.0927018756754
16,2018,2017,1,34.395649845537,0,"South",8.96944318801456
17,2018,2013,1,22.0971956457985,0,"Northeast",7.15566317132523
18,2018,0,0,33.2642789473066,0,"West",11.9184116659157
19,2018,2013,1,59.2389487632752,1,"South",12.8550553430983
20,2018,2017,1,54.7631029335968,1,"Northeast",9.67347021681065
21,2018,2017,1,26.8447775916573,0,"South",19.2046437616232
22,2018,2017,1,33.3780442057064,0,"Midwest",13.8177082338602
23,2018,2013,1,53.9764183058924,0,"Midwest",10.598741038273
24,2018,0,0,43.9963038419776,1,"Midwest",9.22024003423248
25,2018,2013,1,31.4871245229935,0,"Northeast",11.4815727033332
26,2018,2013,1,58.8438370172861,0,"South",6.42440070338616
27,2018,2015,1,24.9222547171863,1,"Midwest",10.82345295012
28,2018,2015,1,39.4904840869243,0,"West",14.2443783853306
29,2018,2015,1,26.3560931125285,0,"West",16.2461952673043
30,2018,2015,1,46.514734669572,1,"West",6.75800667477278
31,2018,2015,1,37.5208247655809,1,"Midwest",13.6457781520895
32,2018,2013,1,18,1,"Northeast",5.78637703486305
33,2018,2017,1,33.2970243425879,1,"Midwest",5.12636321799976
34,2018,2015,1,45.6442275006585,1,"Northeast",4.78019667132334
35,2018,2017,1,28.1261214527216,1,"Northeast",7.91877238582792
36,2018,0,0,58.6935393556555,1,"West",10.3251951768357
37,2018,0,0,32.9911536457579,0,"West",7.5987582201952
38,2018,0,0,41.2870669244461,0,"West",11.4288750905876
39,2018,2013,1,51.8863924546919,0,"South",10.2517972429285
40,2018,2015,1,34.3065422748101,0,"South",8.68858296720332
1,2019,0,0,58.1453310329597,1,"West",11.6713739640351
2,2019,0,0,31.4440338348573,1,"Northeast",12.2596153091374
3,2019,2013,1,59.2656014298472,1,"Northeast",3.6269924528755
4,2019,2017,1,42.8508061206673,1,"Northeast",1.42659477357241
5,2019,2017,1,30.0212657117683,1,"South",8.02208586745102
6,2019,0,0,42.6134915826522,1,"West",9.98794804852773
7,2019,2015,1,40.0782651806258,1,"West",8.09973384176913
8,2019,2013,1,26.3885988390128,1,"South",-0.170081321216069
9,2019,2015,1,26.25756296547,0,"South",14.3278085008866
10,2019,2017,1,26.7631990349713,0,"South",6.54308064881016
11,2019,2013,1,45.4304972449377,0,"Midwest",2.93464533642216
12,2019,2015,1,50.5665452750667,1,"South",7.99117634564237
13,2019,2017,1,18,1,"Midwest",7.27744983727527
14,2019,0,0,40.5157687204546,0,"South",11.5619567665413
15,2019,0,0,37.1065987812243,1,"West",7.33430097314668
16,2019,2017,1,46.4932635656678,0,"South",8.04490904506035
17,2019,2013,1,29.750843014102,1,"Northeast",10.2429787499751
